Data ID,Epidote GDS26
Sample ID,GDS26
Mineral Name,epidote
Sample Description,
Date Added,
Viewing Geometry,
Other Information,
Grain Size,
Database of Origin,MICA Files (USGS/RELAB)
Wavelength,Response
300.0,
305.0,
310.0,
315.0,
320.0,
325.0,
330.0,
335.0,
340.0,
345.0,
350.0,
355.0,
360.0,
365.0,
370.0,
375.0,
380.0,
385.0,
390.0,
395.0,
400.0,0.03375489264726639
405.0,0.03387733921408653
410.0,0.03363865613937378
415.0,0.034961603581905365
420.0,0.03587045893073082
425.0,0.038190629333257675
430.0,0.04071209207177162
435.0,0.04370434954762459
440.0,0.04673559218645096
445.0,0.04911951348185539
450.0,0.04853790998458862
455.0,0.042707521468400955
460.0,0.042961664497852325
465.0,0.04557953029870987
470.0,0.0435677245259285
475.0,0.04263095557689667
480.0,0.04524719715118408
485.0,0.05076921358704567
490.0,0.058344338089227676
495.0,0.06801269948482513
500.0,0.07903418689966202
505.0,0.0901084616780281
510.0,0.09925836324691772
515.0,0.10837031155824661
520.0,0.11541792750358582
525.0,0.12118904292583466
530.0,0.12507694959640503
535.0,0.1281602382659912
540.0,0.12924990057945251
545.0,0.13015149533748627
550.0,0.1292528212070465
555.0,0.12763075530529022
560.0,0.12611299753189087
565.0,0.1240975633263588
570.0,0.12222138047218323
575.0,0.12053510546684265
580.0,0.11864902824163437
585.0,0.11677608639001846
590.0,0.11561836302280426
595.0,0.11435241997241974
600.0,0.11347676813602448
605.0,0.11294139176607132
610.0,0.11351311206817627
615.0,0.11419392377138138
620.0,0.11498848348855972
625.0,0.1167900413274765
630.0,0.11960991472005844
635.0,0.12205983698368073
640.0,0.1253371387720108
645.0,0.12987017631530762
650.0,0.13399024307727814
655.0,0.13868017494678497
660.0,0.1435212641954422
665.0,0.14875063300132751
670.0,0.15402920544147491
675.0,0.1591348648071289
680.0,0.16509558260440826
685.0,0.1696208417415619
690.0,0.17432084679603577
695.0,0.1794891506433487
700.0,0.183476984500885
705.0,0.1872951090335846
710.0,0.1912032961845398
715.0,0.19442827999591827
720.0,0.19729280471801758
725.0,0.20025067031383514
730.0,0.20340600609779358
735.0,0.20639395713806152
740.0,0.20805950462818146
745.0,0.21158930659294128
750.0,0.2140948325395584
755.0,0.21780705451965332
760.0,0.21972136199474335
765.0,0.2233816236257553
770.0,0.22599679231643677
775.0,0.22917944192886353
780.0,0.23252546787261963
785.0,0.23511970043182373
790.0,0.23777131736278534
795.0,0.24066926538944244
800.0,0.2432876080274582
805.0,0.24528345465660095
810.0,0.24764108657836914
815.0,0.24975770711898804
820.0,0.25168824195861816
825.0,0.2531099319458008
830.0,0.25415703654289246
835.0,0.2551524043083191
840.0,0.25569963455200195
845.0,0.2566438913345337
850.0,0.2581835687160492
855.0,0.2599121928215027
860.0,0.2610980272293091
865.0,0.2599236071109772
870.0,0.25874918699264526
875.0,0.25921329855918884
880.0,0.2600870430469513
885.0,0.26048746705055237
890.0,0.260177880525589
895.0,0.25953683257102966
900.0,0.2575700581073761
905.0,0.2558247148990631
910.0,0.2549651861190796
915.0,0.25374796986579895
920.0,0.25109997391700745
925.0,0.2485923171043396
930.0,0.24664588272571564
935.0,0.24510841071605682
940.0,0.24418440461158752
945.0,0.24202734231948853
950.0,0.24002303183078766
955.0,0.23986265063285828
960.0,0.2382834255695343
965.0,0.23598209023475647
970.0,0.2345760017633438
975.0,0.23175890743732452
980.0,0.23191337287425995
985.0,0.23078793287277222
990.0,0.22959929704666138
995.0,0.22992520034313202
1000.0,0.2285977005958557
1004.9999999999999,0.22751320898532867
1010.0,0.22574062645435333
1014.9999999999999,0.22606435418128967
1020.0,0.22722600400447845
1025.0,0.22688204050064087
1030.0,0.22650234401226044
1035.0,0.22776377201080322
1040.0,0.22751875221729279
1045.0,0.22835113108158112
1050.0,0.22870337963104248
1055.0,0.2305992692708969
1060.0,0.23096522688865662
1065.0,0.23286733031272888
1070.0,0.23452921211719513
1075.0,0.23706068098545074
1080.0,0.23902007937431335
1085.0,0.23988087475299835
1090.0,0.24377813935279846
1095.0,0.24633637070655823
1100.0,0.25003549456596375
1105.0,0.2542564868927002
1110.0,0.2585907578468323
1115.0,0.2626451551914215
1120.0,0.2666837275028229
1125.0,0.2705073058605194
1130.0,0.27476537227630615
1135.0,0.27905482053756714
1140.0,0.28288790583610535
1145.0,0.2877315878868103
1150.0,0.29205650091171265
1155.0,0.29799360036849976
1160.0,0.30232444405555725
1165.0,0.30623817443847656
1170.0,0.31119102239608765
1175.0,0.31686288118362427
1180.0,0.3226407766342163
1185.0,0.3291422724723816
1190.0,0.3351784944534302
1195.0,0.3419610261917114
1200.0,0.34620189666748047
1205.0,0.35073643922805786
1210.0,0.357498437166214
1215.0,0.3613938093185425
1220.0,0.36661297082901
1225.0,0.37162452936172485
1230.0,0.3767748177051544
1235.0,0.37968188524246216
1240.0,0.38337355852127075
1245.0,0.38657936453819275
1250.0,0.38966405391693115
1255.0,0.392814964056015
1260.0,0.3964773416519165
1265.0,0.39813804626464844
1270.0,0.39939117431640625
1275.0,0.40108227729797363
1280.0,0.4035978317260742
1285.0,0.4043779969215393
1290.0,0.4056757688522339
1295.0,0.4082757234573364
1300.0,0.40860435366630554
1305.0,0.40970534086227417
1310.0,0.409498393535614
1315.0,0.4102731943130493
1320.0,0.4109971225261688
1325.0,0.4132732152938843
1330.0,0.41393521428108215
1335.0,0.4142853915691376
1340.0,0.41416555643081665
1345.0,0.4153248965740204
1350.0,0.41622787714004517
1355.0,0.41831326484680176
1360.0,0.4202669858932495
1365.0,0.42114874720573425
1370.0,0.42265668511390686
1375.0,0.42273226380348206
1380.0,0.4218435287475586
1385.0,0.4225483238697052
1390.0,0.4245990812778473
1395.0,0.42558175325393677
1400.0,0.4268202781677246
1405.0,0.42975980043411255
1410.0,0.4315272867679596
1415.0,0.4313177168369293
1420.0,0.43163979053497314
1425.0,0.4329511821269989
1430.0,0.4333374798297882
1435.0,0.4339924156665802
1440.0,0.43552103638648987
1445.0,0.4358617961406708
1450.0,0.43583858013153076
1455.0,0.43648502230644226
1460.0,0.4370455741882324
1465.0,0.43791940808296204
1470.0,0.4386756718158722
1475.0,0.43812692165374756
1480.0,0.4364496171474457
1485.0,0.4360387921333313
1490.0,0.4370284080505371
1495.0,0.43410322070121765
1500.0,0.432142049074173
1505.0,0.42878830432891846
1510.0,0.42565667629241943
1515.0,0.42353540658950806
1520.0,0.42035162448883057
1525.0,0.4169241786003113
1530.0,0.41365617513656616
1535.0,0.4081902503967285
1540.0,0.4026966094970703
1545.0,0.40469151735305786
1550.0,0.409454882144928
1555.0,0.41691163182258606
1560.0,0.42472684383392334
1565.0,0.4308716356754303
1570.0,0.4361889958381653
1575.0,0.44051477313041687
1580.0,0.445107638835907
1585.0,0.4500048756599426
1590.0,0.45424580574035645
1595.0,0.4582344889640808
1600.0,0.4618944525718689
1605.0,0.46503961086273193
1610.0,0.46874579787254333
1615.0,0.47159498929977417
1620.0,0.47361159324645996
1625.0,0.4764077663421631
1630.0,0.47982949018478394
1635.0,0.48303690552711487
1640.0,0.485118567943573
1645.0,0.4886234998703003
1650.0,0.4918997287750244
1655.0,0.4948079586029053
1660.0,0.49788591265678406
1665.0,0.4995419383049011
1670.0,0.5008757710456848
1675.0,0.5028797388076782
1680.0,0.5039384365081787
1685.0,0.506087064743042
1690.0,0.5135408639907837
1695.0,0.5193183422088623
1700.0,0.5239784717559814
1705.0,0.5246146321296692
1710.0,0.5258751511573792
1715.0,0.5280721783638
1720.0,0.5312834978103638
1725.0,0.5348451137542725
1730.0,0.5387934446334839
1735.0,0.542645275592804
1740.0,0.5464326739311218
1745.0,0.5497193932533264
1750.0,0.5521063804626465
1755.0,0.5531436204910278
1760.0,0.5557659864425659
1765.0,0.5583540797233582
1770.0,0.5592197179794312
1775.0,0.5611577033996582
1780.0,0.563810408115387
1785.0,0.571363091468811
1790.0,0.5760645866394043
1795.0,0.5764891505241394
1800.0,0.577930748462677
1805.0,0.5796266198158264
1810.0,0.57615727186203
1815.0,0.5726878046989441
1820.0,0.5654321908950806
1825.0,0.558176577091217
1830.0,0.5559818744659424
1835.0,0.5537871718406677
1840.0,0.5632822513580322
1845.0,0.572777271270752
1850.0,0.5824712514877319
1855.0,0.5921652913093567
1860.0,0.5934982895851135
1865.0,0.5948312878608704
1870.0,0.5955013036727905
1875.0,0.5961713194847107
1880.0,0.5974897742271423
1885.0,0.598808228969574
1890.0,0.6047524213790894
1895.0,0.6106966137886047
1900.0,0.6163418292999268
1905.0,0.621986985206604
1910.0,0.6234349012374878
1915.0,0.6248828768730164
1920.0,0.625063419342041
1925.0,0.6252440214157104
1930.0,0.6224502325057983
1935.0,0.619656503200531
1940.0,0.6094649434089661
1945.0,0.5992736220359802
1950.0,0.6007601022720337
1955.0,0.6022465229034424
1960.0,0.6155428886413574
1965.0,0.6288391947746277
1970.0,0.6386998891830444
1975.0,0.6485605239868164
1980.0,0.6494326591491699
1985.0,0.6503047943115234
1990.0,0.6520646810531616
1995.0,0.6538246273994446
2000.0,0.6538059115409851
2005.0,0.6537871956825256
2009.9999999999998,0.6570836305618286
2015.0000000000002,0.6603801846504211
2020.0,0.6578112244606018
2025.0,0.6552420854568481
2029.9999999999998,0.6593291163444519
2035.0000000000002,0.6634163856506348
2040.0,0.6640534996986389
2045.0,0.6646906733512878
2050.0,0.6662707328796387
2055.0,0.667850911617279
2060.0,0.6701287627220154
2065.0,0.6724066734313965
2070.0,0.6722757816314697
2075.0,0.672144889831543
2080.0,0.672275960445404
2085.0,0.6724070906639099
2090.0,0.6718294620513916
2095.0,0.6712517738342285
2100.0,0.6728408336639404
2105.0,0.6744300127029419
2110.0,0.6731252074241638
2115.0,0.6718202829360962
2120.0,0.6730100512504578
2125.0,0.6741998791694641
2130.0,0.674019992351532
2135.0,0.6738401055335999
2140.0,0.6736566424369812
2145.0,0.6734731793403625
2150.0,0.6686484217643738
2155.0,0.6638239026069641
2160.0,0.6607010364532471
2165.0,0.6575782895088196
2170.0,0.6502788662910461
2175.0,0.6429798007011414
2180.0,0.6390982270240784
2185.0,0.6352168917655945
2190.0,0.6303257346153259
2195.0,0.6254348158836365
2200.0,0.6173893213272095
2205.0,0.6093441843986511
2210.0,0.6022400259971619
2215.0,0.5951362252235413
2220.0,0.5792545676231384
2225.0,0.5633736848831177
2230.0,0.5338439345359802
2235.0,0.5043156147003174
2240.0,0.4513717591762543
2245.0,0.39843040704727173
2250.0,0.36606156826019287
2255.0,0.3336926996707916
2260.0,0.3530401587486267
2265.0,0.3723885118961334
2270.0,0.3876844048500061
2275.0,0.4029810130596161
2280.0,0.3918130695819855
2285.0,0.3806445896625519
2290.0,0.3599853515625
2295.0,0.33932510018348694
2300.0,0.30598053336143494
2305.0,0.2726343870162964
2310.0,0.23922239243984222
2315.0,0.20580880343914032
2320.0,0.18351683020591736
2325.0,0.16122379899024963
2330.0,0.14742128551006317
2335.0,0.13361810147762299
2340.0,0.1392790675163269
2345.0,0.1449403017759323
2350.0,0.17838335037231445
2355.0,0.21182799339294434
2360.0,0.2635357081890106
2365.0,0.3152458965778351
2370.0,0.3659617304801941
2375.0,0.4166800081729889
2380.0,0.4472377300262451
2385.0,0.47779402136802673
2390.0,0.4990762770175934
2395.0,0.5180390477180481
2400.0,0.537002682685852
2405.0,0.5466141104698181
2410.0,0.5562259554862976
2415.0,0.5658373236656189
2420.0,0.5720446705818176
2425.0,0.5731452703475952
2430.0,0.5742459297180176
2435.0,0.5753465294837952
2440.0,0.5764471888542175
2445.0,0.5728579759597778
2450.0,0.5692686438560486
2455.0,0.5656794309616089
2460.0,0.5620900392532349
2465.0,0.5585008859634399
2470.0,0.551583468914032
2475.0,0.5438342690467834
2480.0,0.5360847115516663
2485.0,0.5283355116844177
2490.0,0.5205859541893005
2495.0,0.512836754322052
2500.0,0.5067924857139587
2505.0,0.5011746287345886
2510.0,0.4955570101737976
2515.0,0.4899391531944275
2520.0,0.4843215346336365
2525.0,0.47870367765426636
2530.0,0.47470521926879883
2531.32,0.4742908179759979
2532.55,0.47390469908714294
2533.7900000000004,0.47351542115211487
2535.0299999999997,0.47312623262405396
2536.27,0.47273698449134827
2537.51,0.4723477065563202
2538.75,0.4719584584236145
2540.0,0.4715660512447357
2541.2400000000002,0.47117677330970764
2542.49,0.47078436613082886
2543.7400000000002,0.4703919589519501
2544.99,0.4699995517730713
2546.2400000000002,0.4696071445941925
2547.49,0.4692148268222809
2548.74,0.4688224196434021
2549.9900000000002,0.4684300124645233
2551.25,0.46803444623947144
2552.5,0.46764203906059265
2553.76,0.46724650263786316
2555.02,0.4668509364128113
2556.28,0.46645545959472656
2557.54,0.46605992317199707
2558.8,0.4656643867492676
2560.07,
2561.33,
2562.6000000000004,
2563.86,
2565.13,
2566.3999999999996,
2567.67,
2568.9500000000003,
2570.22,
2571.5,
2572.77,
2574.05,
2575.33,
2576.61,
2577.89,
2579.17,
2580.46,
2581.74,
2583.0299999999997,
2584.31,
2585.6,
2586.89,
2588.19,
2589.48,
2590.77,
2592.07,
2593.36,
2594.6600000000003,
2595.96,
2597.2599999999998,
2598.56,
2599.8700000000003,
2601.17,
2602.48,
2603.78,
2605.09,
2606.3999999999996,
2607.71,
2609.03,
2610.3399999999997,
2611.6600000000003,
2612.97,
2614.29,
2615.61,
2616.93,
2618.25,
2619.57,
2620.8999999999996,
2622.22,
2623.5499999999997,
2624.88,
2626.21,
2627.5400000000004,
2628.87,
2630.21,
2631.5400000000004,
2632.88,
2634.21,
2635.5499999999997,
2636.8900000000003,
2638.2400000000002,
2639.58,
2640.92,
2642.27,
2643.62,
2644.97,
2646.3199999999997,
2647.67,
2649.02,
2650.38,
2651.73,
2653.09,
2654.4500000000003,
2655.81,
2657.1699999999996,
2658.5299999999997,
2659.89,
2661.2599999999998,
2662.63,
2664.0,
2665.36,
2666.74,
2668.11,
2669.48,
2670.8599999999997,
2672.23,
2673.61,
2674.9900000000002,
2676.37,
2677.76,
2679.14,
2680.52,
2681.91,
2683.3,
2684.6899999999996,
2686.08,
2687.47,
2688.87,
2690.2599999999998,
2691.6600000000003,
2693.06,
2694.46,
2695.86,
2697.26,
2698.66,
2700.07,
2701.48,
2702.89,
2704.2999999999997,
2705.71,
2707.1200000000003,
2708.53,
2709.9500000000003,
2711.37,
2712.79,
2714.21,
2715.63,
2717.05,
2718.48,
2719.9,
2721.33,
2722.76,
2724.19,
2725.6200000000003,
2727.06,
2728.49,
2729.93,
2731.37,
2732.8100000000004,
2734.25,
2735.69,
2737.1400000000003,
2738.58,
2740.0299999999997,
2741.48,
2742.93,
2744.38,
2745.8300000000004,
2747.29,
2748.75,
2750.2,
2751.6600000000003,
2753.13,
2754.5899999999997,
2756.05,
2757.52,
2758.99,
2760.46,
2761.93,
2763.3999999999996,
2764.8700000000003,
2766.35,
2767.82,
2769.2999999999997,
2770.7799999999997,
2772.26,
2773.75,
2775.23,
2776.7200000000003,
2778.21,
2779.7000000000003,
2781.19,
2782.68,
2784.1800000000003,
2785.67,
2787.17,
2788.67,
2790.1699999999996,
2791.67,
2793.18,
2794.68,
2796.19,
2797.7,
2799.21,
2800.7200000000003,
2802.24,
2803.75,
2805.27,
2806.79,
2808.31,
2809.83,
2811.35,
2812.8799999999997,
2814.41,
2815.93,
2817.46,
2819.0,
2820.53,
2822.07,
2823.6,
2825.1400000000003,
2826.6800000000003,
2828.22,
2829.77,
2831.3100000000004,
2832.86,
2834.4100000000003,
2835.96,
2837.5099999999998,
2839.07,
2840.62,
2842.18,
2843.74,
2845.2999999999997,
2846.86,
2848.43,
2849.9900000000002,
2851.56,
2853.13,
2854.7,
2856.27,
2857.85,
2859.42,
2861.0,
2862.58,
2864.16,
2865.75,
2867.33,
2868.92,
2870.5099999999998,
2872.1,
2873.69,
2875.28,
2876.88,
2878.48,
2880.0699999999997,
2881.68,
2883.28,
2884.88,
2886.49,
2888.1,
2889.71,
2891.3199999999997,
2892.93,
2894.55,
2896.16,
2897.78,
2899.4,
2901.03,
2902.65,
2904.2799999999997,
2905.91,
2907.54,
2909.17,
2910.8,
2912.44,
2914.07,
2915.7099999999996,
2917.35,
2918.99,
2920.6400000000003,
2922.29,
2923.93,
2925.58,
2927.24,
2928.89,
2930.55,
2932.2,
2933.86,
2935.52,
2937.19,
2938.85,
2940.52,
2942.19,
2943.86,
2945.53,
2947.21,
2948.88,
2950.56,
2952.2400000000002,
2953.92,
2955.61,
2957.29,
2958.98,
2960.67,
2962.3599999999997,
2964.06,
2965.75,
2967.45,
2969.15,
2970.85,
2972.55,
2974.26,
2975.97,
2977.68,
2979.39,
2981.1,
2982.8199999999997,
2984.5299999999997,
2986.25,
2987.97,
2989.7,
2991.42,
2993.15,
2994.88,
2996.61,
2998.3399999999997,
3000.08,
3001.8199999999997,
3003.55,
3005.3,
3007.04,
3008.7799999999997,
3010.53,
3012.28,
3014.03,
3015.79,
3017.54,
3019.2999999999997,
3021.06,
3022.8199999999997,
3024.58,
3026.35,
3028.12,
3029.89,
3031.66,
3033.4300000000003,
3035.21,
3036.99,
3038.77,
3040.55,
3042.3300000000004,
3044.12,
3045.9100000000003,
3047.7,
3049.4900000000002,
3051.29,
3053.08,
3054.8799999999997,
3056.6800000000003,
3058.49,
3060.29,
3062.1,
3063.91,
3065.72,
3067.54,
3069.35,
3071.17,
3072.99,
3074.81,
3076.64,
3078.47,
3080.2900000000004,
3082.1299999999997,
3083.96,
3085.79,
3087.6299999999997,
3089.47,
3091.31,
3093.1600000000003,
3095.0099999999998,
3096.85,
3098.71,
3100.5600000000004,
3102.41,
3104.27,
3106.1299999999997,
3107.9900000000002,
3109.8599999999997,
3111.73,
3113.5899999999997,
3115.4700000000003,
3117.34,
3119.21,
3121.09,
3122.97,
3124.86,
3126.74,
3128.6299999999997,
3130.52,
3132.4100000000003,
3134.3,
3136.2000000000003,
3138.1,
3140.0,
3141.9,
3143.8100000000004,
3145.7099999999996,
3147.62,
3149.54,
3151.4500000000003,
3153.37,
3155.29,
3157.21,
3159.13,
3161.06,
3162.9900000000002,
3164.92,
3166.8500000000004,
3168.79,
3170.7200000000003,
3172.67,
3174.61,
3176.55,
3178.5,
3180.45,
3182.4,
3184.3599999999997,
3186.3199999999997,
3188.27,
3190.2400000000002,
3192.2000000000003,
3194.17,
3196.1400000000003,
3198.1099999999997,
3200.08,
3202.06,
3204.04,
3206.02,
3208.0,
3209.99,
